prize_id,type,item_id,star,weight,limit,count_min,count_max,,,,,
10041,3,525,0,10,0,1,1,,,,,
10041,3,135,0,10,0,1,1,,,,,
10041,3,235,0,10,0,1,1,,,,,
10041,3,335,0,10,0,1,1,,,,,
10041,3,435,0,10,0,1,1,,,,,
10041,3,535,0,10,0,1,1,,,,,
10539,4,10350,0,10,0,2,2,,,,,
10539,4,10350,0,10,0,2,3,,,,,
10540,4,10350,0,10,0,2,3,,,,,
10540,4,10350,0,10,0,2,3,,,,,
10541,4,10350,0,10,0,2,3,,,,,
10541,4,10350,0,10,0,2,3,,,,,
10542,4,10350,0,10,0,4,4,,,,,
10543,4,10350,0,10,0,3,4,,,,,
10543,4,10350,0,10,0,3,4,,,,,
10544,4,10350,0,10,0,3,4,,,,,
10544,4,10350,0,10,0,3,4,,,,,
10545,4,10350,0,10,0,6,6,,,,,
10546,4,10350,0,10,0,4,5,,,,,
10547,4,10350,0,10,0,4,5,,,,,
10548,4,10350,0,10,0,8,8,,,,,
10548,4,10350,0,10,0,5,6,,,,,
10549,4,10350,0,10,0,5,6,,,,,
10549,4,10350,0,10,0,5,6,,,,,
10550,4,10350,0,10,0,5,6,,,,,
10550,4,10350,0,10,0,5,6,,,,,
10551,4,10600,0,50,0,10,10,,,,,
10551,4,10601,0,0,0,0,0,,,,,
10551,4,10602,0,0,0,0,0,,,,,
10552,4,10600,0,0,0,0,0,,,,,
10552,4,10601,0,50,0,4,5,,,,,
10552,4,10602,0,0,0,0,0,,,,,
10553,4,10600,0,0,0,0,0,,,,,
10553,4,10601,0,50,0,4,5,,,,,
10553,4,10602,0,0,0,0,0,,,,,
10554,4,10600,0,50,0,20,20,,,,,
10554,4,10601,0,0,0,0,0,,,,,
10554,4,10602,0,0,0,0,0,,,,,
10555,4,10600,0,0,0,0,0,,,,,
10555,4,10601,0,50,0,5,7,,,,,
10555,4,10602,0,0,0,0,0,,,,,
10556,4,10600,0,0,0,0,0,,,,,
10556,4,10601,0,50,0,5,7,,,,,
10556,4,10602,0,0,0,0,0,,,,,
10557,4,10601,0,50,0,10,10,,,,,
10557,4,10601,0,0,0,0,0,,,,,
10557,4,10602,0,0,0,0,0,,,,,
10558,4,10600,0,0,0,0,0,,,,,
10558,4,10601,0,85,0,7,9,,,,,
10558,4,10602,0,15,0,1,1,,,,,
10559,4,10600,0,0,0,0,0,,,,,
10559,4,10601,0,85,0,7,9,,,,,
10559,4,10602,0,15,0,1,1,,,,,
10560,4,10602,0,50,0,10,10,,,,,
10560,4,10601,0,0,0,0,0,,,,,
10560,4,10602,0,0,0,0,0,,,,,
10561,4,10600,0,0,0,0,0,,,,,
10561,4,10601,0,50,0,9,12,,,,,
10561,4,10602,0,40,0,1,1,,,,,
10562,4,10600,0,0,0,0,0,,,,,
10562,4,10601,0,50,0,9,12,,,,,
10562,4,10602,0,40,0,1,1,,,,,
10563,4,10201,0,20,0,1,2,,,,,
10564,4,10201,0,20,0,1,2,,,,,
10565,4,10202,0,20,0,3,4,,,,,
10566,4,10202,0,20,0,3,4,,,,,
10567,4,50981,0,50,0,40,40,,,,,
10568,4,50981,0,50,0,80,80,,,,,
10569,4,50991,0,50,0,100,100,,,,,
10570,4,51001,0,50,0,100,100,,,,,
60001,8,0,0,100,0,10000,10000,,,,,
60001,4,10600,0,100,0,5,5,,,,,
60002,8,0,0,100,0,10000,10000,,,,,
60002,4,10600,0,100,0,5,5,,,,,
60003,8,0,0,100,0,10000,10000,,,,,
60003,4,10600,0,100,0,5,5,,,,,
60011,8,0,0,100,0,10000,10000,,,,,
60011,4,10600,0,100,0,5,5,,,,,
60012,8,0,0,100,0,10000,10000,,,,,
60012,4,10600,0,100,0,5,5,,,,,
60013,8,0,0,100,0,10000,10000,,,,,
60013,4,10600,0,100,0,5,5,,,,,
61001,8,0,0,1500,0,0,0,,,,,
61001,4,51550,0,100,0,1,1,,,,,
61001,4,51560,0,100,0,1,1,,,,,
61001,4,51570,0,100,0,1,1,,,,,
61002,8,0,0,1500,0,0,0,,,,,
61002,4,51590,0,100,0,1,1,,,,,
61002,4,51600,0,100,0,1,1,,,,,
61002,4,51610,0,100,0,1,1,,,,,
61003,8,0,0,1500,0,0,0,,,,,
61003,4,51580,0,100,0,1,1,,,,,
61003,4,51620,0,100,0,1,1,,,,,
61011,8,0,0,300,0,0,0,,,,,
61011,4,52015,0,100,0,1,1,,,,,
61012,8,0,0,300,0,0,0,,,,,
61012,4,52026,0,100,0,1,1,,,,,
61013,8,0,0,300,0,0,0,,,,,
61013,4,52036,0,100,0,1,1,,,,,
20000000,2,98,1,10,0,1,1,,,,,
20010001,2,98,1,100,0,1,1,,,,,
20010002,2,3,1,100,0,1,1,,,,,
20010002,4,10600,0,100,0,2,2,,,,,
20010003,2,98,1,100,0,1,1,,,,,
20010004,2,98,1,100,0,1,1,,,,,
20010005,3,212,0,100,0,1,1,,,,,
20010006,2,98,1,100,0,1,1,,,,,
20010007,4,50102,0,100,0,20,20,,,,,
20010007,4,10600,0,100,0,5,5,,,,,
20010008,2,98,1,100,0,1,1,,,,,
20010009,2,60,1,100,0,1,1,,,,,
20010010,2,98,1,100,0,1,1,,,,,
20010011,3,222,0,100,0,1,1,,,,,
20010011,4,40001,0,100,0,1,1,,,,,
20010012,2,34,1,100,0,1,1,,,,,
20010013,2,98,1,100,0,1,1,,,,,
20010014,2,98,1,100,0,1,1,,,,,
20010015,2,98,1,100,0,1,1,,,,,
20010016,2,31,1,100,0,1,1,,,,,
20010017,2,98,1,100,0,1,1,,,,,
20010018,2,98,1,100,0,1,1,,,,,
20010019,2,98,1,100,0,1,1,,,,,
20010020,2,10,1,100,0,1,1,,,,,
20010021,2,98,1,100,0,1,1,,,,,
20010022,2,98,1,100,0,1,1,,,,,
20010023,2,15,1,100,0,1,1,,,,,
20010024,2,98,1,100,0,1,1,,,,,
20010025,2,98,1,100,0,1,1,,,,,
20010026,2,16,1,100,0,1,1,,,,,
20010027,2,98,1,100,0,1,1,,,,,
20010028,2,98,1,100,0,1,1,,,,,
20010029,2,17,1,100,0,1,1,,,,,
20010030,2,98,1,100,0,1,1,,,,,
20010031,2,98,1,100,0,1,1,,,,,
20010032,2,20,1,100,0,1,1,,,,,
20010033,2,98,1,100,0,1,1,,,,,
20010034,2,98,1,100,0,1,1,,,,,
20010035,2,24,1,100,0,1,1,,,,,
20010036,2,98,1,100,0,1,1,,,,,
20010037,2,98,1,100,0,1,1,,,,,
20010038,2,98,1,100,0,1,1,,,,,
20010039,2,43,1,100,0,1,1,,,,,
20010040,2,98,1,100,0,1,1,,,,,
20010041,2,98,1,100,0,1,1,,,,,
20010042,2,36,1,100,0,1,1,,,,,
20010043,2,98,1,100,0,1,1,,,,,
20010044,2,98,1,100,0,1,1,,,,,
20010045,2,136,1,100,0,1,1,,,,,
20010046,2,98,1,100,0,1,1,,,,,
20010047,2,98,1,100,0,1,1,,,,,
20010048,2,98,1,100,0,1,1,,,,,
20010049,2,13,1,100,0,1,1,,,,,
20010050,2,98,1,100,0,1,1,,,,,
20010051,2,98,1,100,0,1,1,,,,,
20010052,2,33,1,100,0,1,1,,,,,
20010053,2,98,1,100,0,1,1,,,,,
20010054,2,98,1,100,0,1,1,,,,,
20010055,2,98,1,100,0,1,1,,,,,
20010056,2,30,1,100,0,1,1,,,,,
20010057,2,98,1,100,0,1,1,,,,,
20010058,2,98,1,100,0,1,1,,,,,
20010059,2,98,1,100,0,1,1,,,,,
20010060,2,29,1,100,0,1,1,,,,,
20010061,2,98,1,100,0,1,1,,,,,
20010062,2,98,1,100,0,1,1,,,,,
20010063,2,98,1,100,0,1,1,,,,,
20010064,2,1,1,100,0,1,1,,,,,
20010065,2,98,1,100,0,1,1,,,,,
20010066,2,98,1,100,0,1,1,,,,,
20010067,2,98,1,100,0,1,1,,,,,
20010068,2,16,1,100,0,1,1,,,,,
20010069,2,98,1,100,0,1,1,,,,,
20010070,2,98,1,100,0,1,1,,,,,
20010071,2,98,1,100,0,1,1,,,,,
20010072,2,17,1,100,0,1,1,,,,,
20010073,2,98,1,100,0,1,1,,,,,
20010074,2,98,1,100,0,1,1,,,,,
20010075,2,98,1,100,0,1,1,,,,,
20010076,2,69,1,100,0,1,1,,,,,
20010077,2,98,1,100,0,1,1,,,,,
20010078,2,98,1,100,0,1,1,,,,,
20010079,2,98,1,100,0,1,1,,,,,
20010080,2,29,1,100,0,1,1,,,,,
20010081,2,98,1,100,0,1,1,,,,,
20010082,2,98,1,100,0,1,1,,,,,
20010083,2,98,1,100,0,1,1,,,,,
20010084,2,31,1,100,0,1,1,,,,,
20010085,2,98,1,100,0,1,1,,,,,
20010086,2,98,1,100,0,1,1,,,,,
20010087,2,98,1,100,0,1,1,,,,,
20010088,2,136,1,100,0,1,1,,,,,
20010089,2,98,1,100,0,1,1,,,,,
20010090,2,98,1,100,0,1,1,,,,,
20010091,2,98,1,100,0,1,1,,,,,
20010092,2,13,1,100,0,1,1,,,,,
20010093,2,98,1,100,0,1,1,,,,,
20010094,2,98,1,100,0,1,1,,,,,
20010095,2,98,1,100,0,1,1,,,,,
20010096,2,33,1,100,0,1,1,,,,,
20020001,2,98,1,100,0,1,1,,,,,
20020002,3,112,0,100,0,1,1,,,,,
20020003,2,98,1,100,0,1,1,,,,,
20020004,2,98,1,100,0,1,1,,,,,
20020005,4,60113,0,100,0,1,1,,,,,
20020006,2,98,1,100,0,1,1,,,,,
20020007,2,98,1,100,0,1,1,,,,,
20020008,2,98,1,100,0,1,1,,,,,
20020009,3,212,0,100,0,1,1,,,,,
20020010,2,98,1,100,0,1,1,,,,,
20020011,2,98,1,100,0,1,1,,,,,
20020012,4,60213,0,100,0,1,1,,,,,
20020013,2,98,1,100,0,1,1,,,,,
20020014,2,98,1,100,0,1,1,,,,,
20020015,2,98,1,100,0,1,1,,,,,
20020016,3,312,0,100,0,1,1,,,,,
20020017,2,98,1,100,0,1,1,,,,,
20020018,2,98,1,100,0,1,1,,,,,
20020019,2,98,1,100,0,1,1,,,,,
20020020,4,60313,0,100,0,1,1,,,,,
20020021,2,98,1,100,0,1,1,,,,,
20020022,2,98,1,100,0,1,1,,,,,
20020023,3,412,0,100,0,1,1,,,,,
20020024,2,98,1,100,0,1,1,,,,,
20020025,2,98,1,100,0,1,1,,,,,
20020026,3,512,0,100,0,1,1,,,,,
20020027,2,98,1,100,0,1,1,,,,,
20020028,2,98,1,100,0,1,1,,,,,
20020029,4,60413,0,100,0,1,1,,,,,
20020030,2,98,1,100,0,1,1,,,,,
20020031,2,98,1,100,0,1,1,,,,,
20020032,3,112,0,100,0,1,1,,,,,
20020033,2,98,1,100,0,1,1,,,,,
20020034,2,98,1,100,0,1,1,,,,,
20020035,3,212,0,100,0,1,1,,,,,
20020036,2,98,1,100,0,1,1,,,,,
20020037,2,98,1,100,0,1,1,,,,,
20020038,2,98,1,100,0,1,1,,,,,
20020039,4,60513,0,100,0,1,1,,,,,
20020040,2,98,1,100,0,1,1,,,,,
20020041,2,98,1,100,0,1,1,,,,,
20020042,3,312,0,100,0,1,1,,,,,
20020043,2,98,1,100,0,1,1,,,,,
20020044,2,98,1,100,0,1,1,,,,,
20020045,3,412,0,100,0,1,1,,,,,
20020046,2,98,1,100,0,1,1,,,,,
20020047,2,98,1,100,0,1,1,,,,,
20020048,2,98,1,100,0,1,1,,,,,
20020049,4,60114,0,100,0,1,1,,,,,
20020050,2,98,1,100,0,1,1,,,,,
20020051,2,98,1,100,0,1,1,,,,,
20020052,3,512,0,100,0,1,1,,,,,
20020053,2,98,1,100,0,1,1,,,,,
20020054,2,98,1,100,0,1,1,,,,,
20020055,2,98,1,100,0,1,1,,,,,
20020056,3,112,0,100,0,1,1,,,,,
20020057,2,98,1,100,0,1,1,,,,,
20020058,2,98,1,100,0,1,1,,,,,
20020059,2,98,1,100,0,1,1,,,,,
20020060,4,60214,0,100,0,1,1,,,,,
20020061,2,98,1,100,0,1,1,,,,,
20020062,2,98,1,100,0,1,1,,,,,
20020063,2,98,1,100,0,1,1,,,,,
20020064,3,212,0,100,0,1,1,,,,,
20020065,2,98,1,100,0,1,1,,,,,
20020066,2,98,1,100,0,1,1,,,,,
20020067,2,98,1,100,0,1,1,,,,,
20020068,3,312,0,100,0,1,1,,,,,
20020069,2,98,1,100,0,1,1,,,,,
20020070,2,98,1,100,0,1,1,,,,,
20020071,2,98,1,100,0,1,1,,,,,
20020072,4,60314,0,100,0,1,1,,,,,
20020073,2,98,1,100,0,1,1,,,,,
20020074,2,98,1,100,0,1,1,,,,,
20020075,2,98,1,100,0,1,1,,,,,
20020076,3,412,0,100,0,1,1,,,,,
20020077,2,98,1,100,0,1,1,,,,,
20020078,2,98,1,100,0,1,1,,,,,
20020079,2,98,1,100,0,1,1,,,,,
20020080,3,512,0,100,0,1,1,,,,,
20020081,2,98,1,100,0,1,1,,,,,
20020082,2,98,1,100,0,1,1,,,,,
20020083,2,98,1,100,0,1,1,,,,,
20020084,4,60414,0,100,0,1,1,,,,,
20020085,2,98,1,100,0,1,1,,,,,
20020086,2,98,1,100,0,1,1,,,,,
20020087,2,98,1,100,0,1,1,,,,,
20020088,3,112,0,100,0,1,1,,,,,
20020089,2,98,1,100,0,1,1,,,,,
20020090,2,98,1,100,0,1,1,,,,,
20020091,2,98,1,100,0,1,1,,,,,
20020092,3,212,0,100,0,1,1,,,,,
20020093,2,98,1,100,0,1,1,,,,,
20020094,2,98,1,100,0,1,1,,,,,
20020095,2,98,1,100,0,1,1,,,,,
20020096,4,60514,0,100,0,1,1,,,,,
20030001,2,98,1,100,0,1,1,,,,,
20030002,2,98,1,100,0,1,1,,,,,
20030003,2,98,1,100,0,1,1,,,,,
20030004,2,98,1,100,0,1,1,,,,,
20030005,4,51093,0,100,0,1,1,,,,,
20030006,2,98,1,100,0,1,1,,,,,
20030007,2,98,1,100,0,1,1,,,,,
20030008,2,98,1,100,0,1,1,,,,,
20030009,2,98,1,100,0,1,1,,,,,
20030010,2,98,1,100,0,1,1,,,,,
20030011,2,98,1,100,0,1,1,,,,,
20030012,4,51384,0,100,0,1,1,,,,,
20030013,2,98,1,100,0,1,1,,,,,
20030014,2,98,1,100,0,1,1,,,,,
20030015,2,98,1,100,0,1,1,,,,,
20030016,2,98,1,100,0,1,1,,,,,
20030017,2,98,1,100,0,1,1,,,,,
20030018,2,98,1,100,0,1,1,,,,,
20030019,2,98,1,100,0,1,1,,,,,
20030020,4,50143,0,100,0,1,1,,,,,
20030021,2,98,1,100,0,1,1,,,,,
20030022,2,98,1,100,0,1,1,,,,,
20030023,2,98,1,100,0,1,1,,,,,
20030024,2,98,1,100,0,1,1,,,,,
20030025,2,98,1,100,0,1,1,,,,,
20030026,2,98,1,100,0,1,1,,,,,
20030027,2,98,1,100,0,1,1,,,,,
20030028,2,98,1,100,0,1,1,,,,,
20030029,4,51173,0,100,0,1,1,,,,,
20030030,2,98,1,100,0,1,1,,,,,
20030031,2,98,1,100,0,1,1,,,,,
20030032,2,98,1,100,0,1,1,,,,,
20030033,2,98,1,100,0,1,1,,,,,
20030034,2,98,1,100,0,1,1,,,,,
20030035,2,98,1,100,0,1,1,,,,,
20030036,2,98,1,100,0,1,1,,,,,
20030037,2,98,1,100,0,1,1,,,,,
20030038,2,98,1,100,0,1,1,,,,,
20030039,4,51204,0,100,0,1,1,,,,,
20030040,2,98,1,100,0,1,1,,,,,
20030041,2,98,1,100,0,1,1,,,,,
20030042,2,98,1,100,0,1,1,,,,,
20030043,2,98,1,100,0,1,1,,,,,
20030044,2,98,1,100,0,1,1,,,,,
20030045,2,98,1,100,0,1,1,,,,,
20030046,2,98,1,100,0,1,1,,,,,
20030047,2,98,1,100,0,1,1,,,,,
20030048,2,98,1,100,0,1,1,,,,,
20030049,4,50373,0,100,0,1,1,,,,,
20030050,2,98,1,100,0,1,1,,,,,
20030051,2,98,1,100,0,1,1,,,,,
20030052,2,98,1,100,0,1,1,,,,,
20030053,2,98,1,100,0,1,1,,,,,
20030054,2,98,1,100,0,1,1,,,,,
20030055,2,98,1,100,0,1,1,,,,,
20030056,2,98,1,100,0,1,1,,,,,
20030057,2,98,1,100,0,1,1,,,,,
20030058,2,98,1,100,0,1,1,,,,,
20030059,2,98,1,100,0,1,1,,,,,
20030060,4,51074,0,100,0,1,1,,,,,
20030061,2,98,1,100,0,1,1,,,,,
20030062,2,98,1,100,0,1,1,,,,,
20030063,2,98,1,100,0,1,1,,,,,
20030064,2,98,1,100,0,1,1,,,,,
20030065,2,98,1,100,0,1,1,,,,,
20030066,2,98,1,100,0,1,1,,,,,
20030067,2,98,1,100,0,1,1,,,,,
20030068,2,98,1,100,0,1,1,,,,,
20030069,2,98,1,100,0,1,1,,,,,
20030070,2,98,1,100,0,1,1,,,,,
20030071,2,98,1,100,0,1,1,,,,,
20030072,4,51054,0,100,0,1,1,,,,,
20030073,2,98,1,100,0,1,1,,,,,
20030074,2,98,1,100,0,1,1,,,,,
20030075,2,98,1,100,0,1,1,,,,,
20030076,2,98,1,100,0,1,1,,,,,
20030077,2,98,1,100,0,1,1,,,,,
20030078,2,98,1,100,0,1,1,,,,,
20030079,2,98,1,100,0,1,1,,,,,
20030080,2,98,1,100,0,1,1,,,,,
20030081,2,98,1,100,0,1,1,,,,,
20030082,2,98,1,100,0,1,1,,,,,
20030083,2,98,1,100,0,1,1,,,,,
20030084,4,51214,0,100,0,1,1,,,,,
20030085,2,98,1,100,0,1,1,,,,,
20030086,2,98,1,100,0,1,1,,,,,
20030087,2,98,1,100,0,1,1,,,,,
20030088,2,98,1,100,0,1,1,,,,,
20030089,2,98,1,100,0,1,1,,,,,
20030090,2,98,1,100,0,1,1,,,,,
20030091,2,98,1,100,0,1,1,,,,,
20030092,2,98,1,100,0,1,1,,,,,
20030093,2,98,1,100,0,1,1,,,,,
20030094,2,98,1,100,0,1,1,,,,,
20030095,2,98,1,100,0,1,1,,,,,
20030096,4,51104,0,100,0,1,1,,,,,
20110001,5,0,0,10,0,80,80,,,,,
20110001,7,0,0,10,0,60,60,,,,,
20110001,8,0,0,10,0,112,112,,,,,
20110002,5,0,0,10,0,85,85,,,,,
20110002,7,0,0,10,0,60,60,,,,,
20110002,8,0,0,10,0,119,119,,,,,
20110003,5,0,0,10,0,90,90,,,,,
20110003,7,0,0,10,0,60,60,,,,,
20110003,8,0,0,10,0,126,126,,,,,
20110004,5,0,0,10,0,95,95,,,,,
20110004,7,0,0,10,0,60,60,,,,,
20110004,8,0,0,10,0,133,133,,,,,
20110005,5,0,0,10,0,100,100,,,,,
20110005,7,0,0,10,0,60,60,,,,,
20110005,8,0,0,10,0,140,140,,,,,
20110006,5,0,0,10,0,105,105,,,,,
20110006,7,0,0,10,0,60,60,,,,,
20110006,8,0,0,10,0,147,147,,,,,
20110007,5,0,0,10,0,105,105,,,,,
20110007,7,0,0,10,0,60,60,,,,,
20110007,8,0,0,10,0,147,147,,,,,
20110008,5,0,0,10,0,110,110,,,,,
20110008,7,0,0,10,0,60,60,,,,,
20110008,8,0,0,10,0,154,154,,,,,
20110009,5,0,0,10,0,115,115,,,,,
20110009,7,0,0,10,0,60,60,,,,,
20110009,8,0,0,10,0,161,161,,,,,
20110010,5,0,0,10,0,115,115,,,,,
20110010,7,0,0,10,0,60,60,,,,,
20110010,8,0,0,10,0,161,161,,,,,
20110011,5,0,0,10,0,120,120,,,,,
20110011,7,0,0,10,0,60,60,,,,,
20110011,8,0,0,10,0,168,168,,,,,
20110012,5,0,0,10,0,120,120,,,,,
20110012,7,0,0,10,0,60,60,,,,,
20110012,8,0,0,10,0,168,168,,,,,
20110013,5,0,0,10,0,120,120,,,,,
20110013,7,0,0,10,0,60,60,,,,,
20110013,8,0,0,10,0,168,168,,,,,
20110014,5,0,0,10,0,125,125,,,,,
20110014,7,0,0,10,0,60,60,,,,,
20110014,8,0,0,10,0,175,175,,,,,
20110015,5,0,0,10,0,130,130,,,,,
20110015,7,0,0,10,0,60,60,,,,,
20110015,8,0,0,10,0,182,182,,,,,
20110016,5,0,0,10,0,135,135,,,,,
20110016,7,0,0,10,0,60,60,,,,,
20110016,8,0,0,10,0,189,189,,,,,
20110017,5,0,0,10,0,140,140,,,,,
20110017,7,0,0,10,0,60,60,,,,,
20110017,8,0,0,10,0,196,196,,,,,
20110018,5,0,0,10,0,145,145,,,,,
20110018,7,0,0,10,0,60,60,,,,,
20110018,8,0,0,10,0,203,203,,,,,
20110019,5,0,0,10,0,150,150,,,,,
20110019,7,0,0,10,0,60,60,,,,,
20110019,8,0,0,10,0,210,210,,,,,
20110020,5,0,0,10,0,155,155,,,,,
20110020,7,0,0,10,0,60,60,,,,,
20110020,8,0,0,10,0,217,217,,,,,
20110021,5,0,0,10,0,160,160,,,,,
20110021,7,0,0,10,0,60,60,,,,,
20110021,8,0,0,10,0,224,224,,,,,
20110022,5,0,0,10,0,165,165,,,,,
20110022,7,0,0,10,0,60,60,,,,,
20110022,8,0,0,10,0,231,231,,,,,
20110023,5,0,0,10,0,170,170,,,,,
20110023,7,0,0,10,0,60,60,,,,,
20110023,8,0,0,10,0,238,238,,,,,
20110024,5,0,0,10,0,175,175,,,,,
20110024,7,0,0,10,0,60,60,,,,,
20110024,8,0,0,10,0,245,245,,,,,
20110025,5,0,0,10,0,180,180,,,,,
20110025,7,0,0,10,0,60,60,,,,,
20110025,8,0,0,10,0,252,252,,,,,
20110026,5,0,0,10,0,180,180,,,,,
20110026,7,0,0,10,0,60,60,,,,,
20110026,8,0,0,10,0,252,252,,,,,
20110027,5,0,0,10,0,185,185,,,,,
20110027,7,0,0,10,0,60,60,,,,,
20110027,8,0,0,10,0,259,259,,,,,
20110028,5,0,0,10,0,190,190,,,,,
20110028,7,0,0,10,0,60,60,,,,,
20110028,8,0,0,10,0,266,266,,,,,
20110029,5,0,0,10,0,195,195,,,,,
20110029,7,0,0,10,0,60,60,,,,,
20110029,8,0,0,10,0,273,273,,,,,
20110030,5,0,0,10,0,200,200,,,,,
20110030,7,0,0,10,0,60,60,,,,,
20110030,8,0,0,10,0,280,280,,,,,
20110031,5,0,0,10,0,205,205,,,,,
20110031,7,0,0,10,0,60,60,,,,,
20110031,8,0,0,10,0,287,287,,,,,
20110032,5,0,0,10,0,210,210,,,,,
20110032,7,0,0,10,0,60,60,,,,,
20110032,8,0,0,10,0,294,294,,,,,
20110033,5,0,0,10,0,215,215,,,,,
20110033,7,0,0,10,0,60,60,,,,,
20110033,8,0,0,10,0,301,301,,,,,
20110034,5,0,0,10,0,220,220,,,,,
20110034,7,0,0,10,0,60,60,,,,,
20110034,8,0,0,10,0,308,308,,,,,
20110035,5,0,0,10,0,220,220,,,,,
20110035,7,0,0,10,0,60,60,,,,,
20110035,8,0,0,10,0,308,308,,,,,
20110036,5,0,0,10,0,225,225,,,,,
20110036,7,0,0,10,0,60,60,,,,,
20110036,8,0,0,10,0,315,315,,,,,
20110037,5,0,0,10,0,230,230,,,,,
20110037,7,0,0,10,0,60,60,,,,,
20110037,8,0,0,10,0,322,322,,,,,
20110038,5,0,0,10,0,230,230,,,,,
20110038,7,0,0,10,0,60,60,,,,,
20110038,8,0,0,10,0,322,322,,,,,
20110039,5,0,0,10,0,235,235,,,,,
20110039,7,0,0,10,0,60,60,,,,,
20110039,8,0,0,10,0,329,329,,,,,
20110040,5,0,0,10,0,240,240,,,,,
20110040,7,0,0,10,0,60,60,,,,,
20110040,8,0,0,10,0,336,336,,,,,
20110041,5,0,0,10,0,245,245,,,,,
20110041,7,0,0,10,0,60,60,,,,,
20110041,8,0,0,10,0,343,343,,,,,
20110042,5,0,0,10,0,250,250,,,,,
20110042,7,0,0,10,0,60,60,,,,,
20110042,8,0,0,10,0,350,350,,,,,
20110043,5,0,0,10,0,255,255,,,,,
20110043,7,0,0,10,0,60,60,,,,,
20110043,8,0,0,10,0,357,357,,,,,
20110044,5,0,0,10,0,260,260,,,,,
20110044,7,0,0,10,0,60,60,,,,,
20110044,8,0,0,10,0,364,364,,,,,
20110045,5,0,0,10,0,265,265,,,,,
20110045,7,0,0,10,0,60,60,,,,,
20110045,8,0,0,10,0,371,371,,,,,
20110046,5,0,0,10,0,270,270,,,,,
20110046,7,0,0,10,0,60,60,,,,,
20110046,8,0,0,10,0,378,378,,,,,
20110047,5,0,0,10,0,270,270,,,,,
20110047,7,0,0,10,0,60,60,,,,,
20110047,8,0,0,10,0,378,378,,,,,
20110048,5,0,0,10,0,275,275,,,,,
20110048,7,0,0,10,0,60,60,,,,,
20110048,8,0,0,10,0,385,385,,,,,
20110049,5,0,0,10,0,280,280,,,,,
20110049,7,0,0,10,0,60,60,,,,,
20110049,8,0,0,10,0,392,392,,,,,
20110050,5,0,0,10,0,280,280,,,,,
20110050,7,0,0,10,0,60,60,,,,,
20110050,8,0,0,10,0,392,392,,,,,
20110051,5,0,0,10,0,285,285,,,,,
20110051,7,0,0,10,0,60,60,,,,,
20110051,8,0,0,10,0,399,399,,,,,
20110052,5,0,0,10,0,285,285,,,,,
20110052,7,0,0,10,0,60,60,,,,,
20110052,8,0,0,10,0,399,399,,,,,
20110053,5,0,0,10,0,285,285,,,,,
20110053,7,0,0,10,0,60,60,,,,,
20110053,8,0,0,10,0,399,399,,,,,
20110054,5,0,0,10,0,290,290,,,,,
20110054,7,0,0,10,0,60,60,,,,,
20110054,8,0,0,10,0,406,406,,,,,
20110055,5,0,0,10,0,290,290,,,,,
20110055,7,0,0,10,0,60,60,,,,,
20110055,8,0,0,10,0,406,406,,,,,
20110056,5,0,0,10,0,290,290,,,,,
20110056,7,0,0,10,0,60,60,,,,,
20110056,8,0,0,10,0,406,406,,,,,
20110057,5,0,0,10,0,295,295,,,,,
20110057,7,0,0,10,0,60,60,,,,,
20110057,8,0,0,10,0,413,413,,,,,
20110058,5,0,0,10,0,295,295,,,,,
20110058,7,0,0,10,0,60,60,,,,,
20110058,8,0,0,10,0,413,413,,,,,
20110059,5,0,0,10,0,295,295,,,,,
20110059,7,0,0,10,0,60,60,,,,,
20110059,8,0,0,10,0,413,413,,,,,
20110060,5,0,0,10,0,300,300,,,,,
20110060,7,0,0,10,0,60,60,,,,,
20110060,8,0,0,10,0,420,420,,,,,
20110061,5,0,0,10,0,305,305,,,,,
20110061,7,0,0,10,0,60,60,,,,,
20110061,8,0,0,10,0,427,427,,,,,
20110062,5,0,0,10,0,305,305,,,,,
20110062,7,0,0,10,0,60,60,,,,,
20110062,8,0,0,10,0,427,427,,,,,
20110063,5,0,0,10,0,310,310,,,,,
20110063,7,0,0,10,0,60,60,,,,,
20110063,8,0,0,10,0,434,434,,,,,
20110064,5,0,0,10,0,310,310,,,,,
20110064,7,0,0,10,0,60,60,,,,,
20110064,8,0,0,10,0,434,434,,,,,
20110065,5,0,0,10,0,310,310,,,,,
20110065,7,0,0,10,0,60,60,,,,,
20110065,8,0,0,10,0,434,434,,,,,
20110066,5,0,0,10,0,315,315,,,,,
20110066,7,0,0,10,0,60,60,,,,,
20110066,8,0,0,10,0,441,441,,,,,
20110067,5,0,0,10,0,315,315,,,,,
20110067,7,0,0,10,0,60,60,,,,,
20110067,8,0,0,10,0,441,441,,,,,
20110068,5,0,0,10,0,315,315,,,,,
20110068,7,0,0,10,0,60,60,,,,,
20110068,8,0,0,10,0,441,441,,,,,
20110069,5,0,0,10,0,320,320,,,,,
20110069,7,0,0,10,0,60,60,,,,,
20110069,8,0,0,10,0,448,448,,,,,
20110070,5,0,0,10,0,320,320,,,,,
20110070,7,0,0,10,0,60,60,,,,,
20110070,8,0,0,10,0,448,448,,,,,
20110071,5,0,0,10,0,320,320,,,,,
20110071,7,0,0,10,0,60,60,,,,,
20110071,8,0,0,10,0,448,448,,,,,
20110072,5,0,0,10,0,325,325,,,,,
20110072,7,0,0,10,0,60,60,,,,,
