player_id,player_name,player_lv,is_player,hero_id,hero_pos,hero_level,hero_aggr,hero_star,hairCutId,hairColorId,faceId,clothesId,comat,formation,formation_lv,touxiang,honor,1
490,,21,0,3,3,16,12,1,,,,,,,,,,2448
490,,21,0,10,4,16,12,1,,,,,,,,,,2449
490,,21,0,34,6,16,12,1,,,,,,,,,,2450
490,,21,0,8,8,16,12,1,,,,,,,,,,2451
491,炎天发,21,1,200,1,16,12,2,0,1,1,0,6059,1004,2,2013,228,2452
491,,21,0,5,3,16,12,1,,,,,,,,,,2453
491,,21,0,12,4,16,12,1,,,,,,,,,,2454
491,,21,0,36,6,16,12,1,,,,,,,,,,2455
491,,21,0,10,8,16,12,1,,,,,,,,,,2456
492,德博拉伦敦法,21,1,200,2,16,12,2,1,5,2,1,6565,1005,1,33,221,2457
492,,21,0,4,4,16,12,1,,,,,,,,,,2458
492,,21,0,11,6,16,12,1,,,,,,,,,,2459
492,,21,0,35,7,16,12,1,,,,,,,,,,2460
492,,21,0,9,8,16,12,1,,,,,,,,,,2461
493,游吉榭尔就,21,1,200,2,16,12,2,1,6,1,2,5644,1005,2,2013,227,2462
493,,21,0,3,4,16,12,1,,,,,,,,,,2463
493,,21,0,10,6,16,12,1,,,,,,,,,,2464
493,,21,0,34,7,16,12,1,,,,,,,,,,2465
493,,21,0,8,8,16,12,1,,,,,,,,,,2466
494,丝特勒戴,21,1,200,2,16,12,2,0,2,0,1,6289,1009,1,101,220,2467
494,,21,0,5,4,16,12,1,,,,,,,,,,2468
494,,21,0,12,5,16,12,1,,,,,,,,,,2469
494,,21,0,36,7,16,12,1,,,,,,,,,,2470
494,,21,0,10,9,16,12,1,,,,,,,,,,2471
495,嘿嘿撒旦,21,1,200,2,16,12,2,2,9,2,0,5996,1009,3,2013,226,2472
495,,21,0,4,4,16,12,1,,,,,,,,,,2473
495,,21,0,11,5,16,12,1,,,,,,,,,,2474
495,,21,0,35,7,16,12,1,,,,,,,,,,2475
495,,21,0,9,9,16,12,1,,,,,,,,,,2476
496,MDZZ工行,21,1,200,2,16,12,2,0,1,1,0,5948,1003,2,122,219,2477
496,,21,0,3,4,16,12,1,,,,,,,,,,2478
496,,21,0,10,5,16,12,1,,,,,,,,,,2479
496,,21,0,34,6,16,12,1,,,,,,,,,,2480
496,,21,0,8,8,16,12,1,,,,,,,,,,2481
497,德博拉盖伊发呆,21,1,200,2,16,12,2,1,5,2,1,6417,1003,1,141,225,2482
497,,21,0,5,4,16,12,1,,,,,,,,,,2483
497,,21,0,12,5,16,12,1,,,,,,,,,,2484
497,,21,0,36,6,16,12,1,,,,,,,,,,2485
497,,21,0,10,8,16,12,1,,,,,,,,,,2486
498,天行结婚,21,1,200,2,16,12,2,1,6,1,2,6394,1003,2,2013,218,2487
498,,21,0,4,4,16,12,1,,,,,,,,,,2488
498,,21,0,11,5,16,12,1,,,,,,,,,,2489
498,,21,0,35,6,16,12,1,,,,,,,,,,2490
498,,21,0,9,8,16,12,1,,,,,,,,,,2491
499,盖尔马歇尔法,21,1,200,1,16,12,2,0,2,0,1,6331,1004,1,153,224,2492
499,,21,0,3,3,16,12,1,,,,,,,,,,2493
499,,21,0,10,4,16,12,1,,,,,,,,,,2494
499,,21,0,34,6,16,12,1,,,,,,,,,,2495
499,,21,0,8,8,16,12,1,,,,,,,,,,2496
500,小羽迪尤尔我,21,1,200,1,16,12,2,2,9,2,0,5610,1004,3,202,217,2497
500,,21,0,5,3,16,12,1,,,,,,,,,,2498
500,,21,0,12,4,16,12,1,,,,,,,,,,2499
500,,21,0,36,6,16,12,1,,,,,,,,,,2500
500,,21,0,10,8,16,12,1,,,,,,,,,,2501
501,星宇丶撒旦,20,1,200,2,13,8,2,0,1,1,0,5890,1005,2,2013,223,2502
501,,20,0,5,4,13,8,1,,,,,,,,,,2503
501,,20,0,12,6,13,8,1,,,,,,,,,,2504
501,,20,0,36,7,13,8,1,,,,,,,,,,2505
501,,20,0,10,8,13,8,1,,,,,,,,,,2506
502,董布伦达是,20,1,200,2,13,8,2,1,5,2,1,5733,1005,1,33,216,2507
502,,20,0,4,4,13,8,1,,,,,,,,,,2508
502,,20,0,11,6,13,8,1,,,,,,,,,,2509
502,,20,0,35,7,13,8,1,,,,,,,,,,2510
502,,20,0,9,8,13,8,1,,,,,,,,,,2511
503,小猪rt,20,1,200,2,13,8,2,1,6,1,2,5734,1009,2,2013,222,2512
503,,20,0,3,4,13,8,1,,,,,,,,,,2513
503,,20,0,10,5,13,8,1,,,,,,,,,,2514
503,,20,0,34,7,13,8,1,,,,,,,,,,2515
503,,20,0,8,9,13,8,1,,,,,,,,,,2516
504,严胡尔达萨芬,20,1,200,2,13,8,2,0,2,0,1,5631,1009,1,101,215,2517
504,,20,0,5,4,13,8,1,,,,,,,,,,2518
504,,20,0,12,5,13,8,1,,,,,,,,,,2519
504,,20,0,36,7,13,8,1,,,,,,,,,,2520
504,,20,0,10,9,13,8,1,,,,,,,,,,2521
505,爱莉对手,20,1,200,2,13,8,2,2,9,2,0,5564,1003,3,2013,221,2522
505,,20,0,4,4,13,8,1,,,,,,,,,,2523
505,,20,0,11,5,13,8,1,,,,,,,,,,2524
505,,20,0,35,6,13,8,1,,,,,,,,,,2525
505,,20,0,9,8,13,8,1,,,,,,,,,,2526
506,洛伊丝亚当e,20,1,200,2,13,8,2,0,1,1,0,5566,1003,2,122,214,2527
506,,20,0,3,4,13,8,1,,,,,,,,,,2528
506,,20,0,10,5,13,8,1,,,,,,,,,,2529
506,,20,0,34,6,13,8,1,,,,,,,,,,2530
506,,20,0,8,8,13,8,1,,,,,,,,,,2531
507,完美艾尔玛结婚,20,1,200,2,13,8,2,1,5,2,1,5231,1003,1,141,220,2532
507,,20,0,5,4,13,8,1,,,,,,,,,,2533
507,,20,0,12,5,13,8,1,,,,,,,,,,2534
507,,20,0,36,6,13,8,1,,,,,,,,,,2535
507,,20,0,10,8,13,8,1,,,,,,,,,,2536
508,大结局萨芬,20,1,200,1,13,8,2,1,6,1,2,5432,1004,2,2013,213,2537
508,,20,0,4,3,13,8,1,,,,,,,,,,2538
508,,20,0,11,4,13,8,1,,,,,,,,,,2539
508,,20,0,35,6,13,8,1,,,,,,,,,,2540
508,,20,0,9,8,13,8,1,,,,,,,,,,2541
509,绝夢二u,20,1,200,1,13,8,2,0,2,0,1,5243,1004,1,153,219,2542
509,,20,0,3,3,13,8,1,,,,,,,,,,2543
509,,20,0,10,4,13,8,1,,,,,,,,,,2544
509,,20,0,34,6,13,8,1,,,,,,,,,,2545
509,,20,0,8,8,13,8,1,,,,,,,,,,2546
510,第五克莱儿萨芬,20,1,200,2,13,8,2,2,9,2,0,5579,1005,3,202,212,2547
510,,20,0,5,4,13,8,1,,,,,,,,,,2548
510,,20,0,12,6,13,8,1,,,,,,,,,,2549
510,,20,0,36,7,13,8,1,,,,,,,,,,2550
510,,20,0,10,8,13,8,1,,,,,,,,,,2551
511,玲珑啊,20,1,200,2,13,8,2,0,1,1,0,5220,1005,2,2013,218,2552
511,,20,0,4,4,13,8,1,,,,,,,,,,2553
511,,20,0,11,6,13,8,1,,,,,,,,,,2554
511,,20,0,35,7,13,8,1,,,,,,,,,,2555
511,,20,0,9,8,13,8,1,,,,,,,,,,2556
512,蒂列特克,20,1,200,2,13,8,2,1,5,2,1,5663,1009,1,33,211,2557
512,,20,0,3,4,13,8,1,,,,,,,,,,2558
512,,20,0,10,5,13,8,1,,,,,,,,,,2559
512,,20,0,34,7,13,8,1,,,,,,,,,,2560
512,,20,0,8,9,13,8,1,,,,,,,,,,2561
513,天道波比y,20,1,200,2,13,8,2,1,6,1,2,5175,1009,2,2013,217,2562
513,,20,0,5,4,13,8,1,,,,,,,,,,2563
513,,20,0,12,5,13,8,1,,,,,,,,,,2564
513,,20,0,36,7,13,8,1,,,,,,,,,,2565
513,,20,0,10,9,13,8,1,,,,,,,,,,2566
514,黑白房顶上,20,1,200,2,13,8,2,0,2,0,1,5963,1003,1,101,210,2567
514,,20,0,4,4,13,8,1,,,,,,,,,,2568
514,,20,0,11,5,13,8,1,,,,,,,,,,2569
514,,20,0,35,6,13,8,1,,,,,,,,,,2570
514,,20,0,9,8,13,8,1,,,,,,,,,,2571
515,绅士rt,20,1,200,2,13,8,2,2,9,2,0,5726,1003,3,2013,216,2572
515,,20,0,3,4,13,8,1,,,,,,,,,,2573
515,,20,0,10,5,13,8,1,,,,,,,,,,2574
515,,20,0,34,6,13,8,1,,,,,,,,,,2575
515,,20,0,8,8,13,8,1,,,,,,,,,,2576
516,暗夜房顶上,20,1,200,2,13,8,2,0,1,1,0,5666,1003,2,122,209,2577
516,,20,0,5,4,13,8,1,,,,,,,,,,2578
516,,20,0,12,5,13,8,1,,,,,,,,,,2579
516,,20,0,36,6,13,8,1,,,,,,,,,,2580
516,,20,0,10,8,13,8,1,,,,,,,,,,2581
517,亦能覆舟规范,20,1,200,1,13,8,2,1,5,2,1,5703,1004,1,141,215,2582
517,,20,0,4,3,13,8,1,,,,,,,,,,2583
517,,20,0,11,4,13,8,1,,,,,,,,,,2584
517,,20,0,35,6,13,8,1,,,,,,,,,,2585
517,,20,0,9,8,13,8,1,,,,,,,,,,2586
518,九尾狐发呆,20,1,200,1,13,8,2,1,6,1,2,5457,1004,2,2013,208,2587
518,,20,0,3,3,13,8,1,,,,,,,,,,2588
518,,20,0,10,4,13,8,1,,,,,,,,,,2589
518,,20,0,34,6,13,8,1,,,,,,,,,,2590
518,,20,0,8,8,13,8,1,,,,,,,,,,2591
519,弦歌雅意我,20,1,200,2,13,8,2,0,2,0,1,5270,1005,1,153,214,2592
519,,20,0,5,4,13,8,1,,,,,,,,,,2593
519,,20,0,12,6,13,8,1,,,,,,,,,,2594
519,,20,0,36,7,13,8,1,,,,,,,,,,2595
519,,20,0,10,8,13,8,1,,,,,,,,,,2596
520,土包子u,20,1,200,2,13,8,2,2,9,2,0,5821,1005,3,202,207,2597
520,,20,0,4,4,13,8,1,,,,,,,,,,2598
520,,20,0,11,6,13,8,1,,,,,,,,,,2599
520,,20,0,35,7,13,8,1,,,,,,,,,,2600
520,,20,0,9,8,13,8,1,,,,,,,,,,2601
521,戚小傻瓜c,20,1,200,2,13,8,2,0,1,1,0,5655,1009,2,2013,213,2602
521,,20,0,3,4,13,8,1,,,,,,,,,,2603
521,,20,0,10,5,13,8,1,,,,,,,,,,2604
521,,20,0,34,7,13,8,1,,,,,,,,,,2605
521,,20,0,8,9,13,8,1,,,,,,,,,,2606
522,朱恩多恩对手,20,1,200,2,13,8,2,1,5,2,1,5722,1009,1,33,206,2607
522,,20,0,5,4,13,8,1,,,,,,,,,,2608
522,,20,0,12,5,13,8,1,,,,,,,,,,2609
522,,20,0,36,7,13,8,1,,,,,,,,,,2610
522,,20,0,10,9,13,8,1,,,,,,,,,,2611
523,樱华幻月让他,20,1,200,2,13,8,2,1,6,1,2,5151,1003,2,2013,212,2612
523,,20,0,4,4,13,8,1,,,,,,,,,,2613
523,,20,0,11,5,13,8,1,,,,,,,,,,2614
523,,20,0,35,6,13,8,1,,,,,,,,,,2615
523,,20,0,9,8,13,8,1,,,,,,,,,,2616
524,雅典娜V型,20,1,200,2,13,8,2,0,2,0,1,5326,1003,1,101,205,2617
524,,20,0,3,4,13,8,1,,,,,,,,,,2618
524,,20,0,10,5,13,8,1,,,,,,,,,,2619
524,,20,0,34,6,13,8,1,,,,,,,,,,2620
524,,20,0,8,8,13,8,1,,,,,,,,,,2621
525,联盟丶情义rt,20,1,200,2,13,8,2,2,9,2,0,5480,1003,3,2013,211,2622
525,,20,0,5,4,13,8,1,,,,,,,,,,2623
525,,20,0,12,5,13,8,1,,,,,,,,,,2624
525,,20,0,36,6,13,8,1,,,,,,,,,,2625
525,,20,0,10,8,13,8,1,,,,,,,,,,2626
526,令狐小宇c,20,1,200,1,13,8,2,0,1,1,0,5589,1004,2,122,204,2627
526,,20,0,4,3,13,8,1,,,,,,,,,,2628
526,,20,0,11,4,13,8,1,,,,,,,,,,2629
526,,20,0,35,6,13,8,1,,,,,,,,,,2630
526,,20,0,9,8,13,8,1,,,,,,,,,,2631
527,伪娘发呆,20,1,200,1,13,8,2,1,5,2,1,5052,1004,1,141,210,2632
527,,20,0,3,3,13,8,1,,,,,,,,,,2633
527,,20,0,10,4,13,8,1,,,,,,,,,,2634
527,,20,0,34,6,13,8,1,,,,,,,,,,2635
527,,20,0,8,8,13,8,1,,,,,,,,,,2636
528,我是双鱼座结婚,20,1,200,2,13,8,2,1,6,1,2,5188,1005,2,2013,203,2637
528,,20,0,5,4,13,8,1,,,,,,,,,,2638
528,,20,0,12,6,13,8,1,,,,,,,,,,2639
528,,20,0,36,7,13,8,1,,,,,,,,,,2640
528,,20,0,10,8,13,8,1,,,,,,,,,,2641
529,师小瑞u,20,1,200,2,13,8,2,0,2,0,1,5218,1005,1,153,209,2642
529,,20,0,4,4,13,8,1,,,,,,,,,,2643
529,,20,0,11,6,13,8,1,,,,,,,,,,2644
529,,20,0,35,7,13,8,1,,,,,,,,,,2645
529,,20,0,9,8,13,8,1,,,,,,,,,,2646
530,独恋汉纳e,20,1,200,2,13,8,2,2,9,2,0,5127,1009,3,202,202,2647
530,,20,0,3,4,13,8,1,,,,,,,,,,2648
530,,20,0,10,5,13,8,1,,,,,,,,,,2649
530,,20,0,34,7,13,8,1,,,,,,,,,,2650
530,,20,0,8,9,13,8,1,,,,,,,,,,2651
531,罗伯塔蒂安娜y,20,1,200,2,13,8,2,0,1,1,0,5954,1009,2,2013,208,2652
531,,20,0,5,4,13,8,1,,,,,,,,,,2653
531,,20,0,12,5,13,8,1,,,,,,,,,,2654
531,,20,0,36,7,13,8,1,,,,,,,,,,2655
531,,20,0,10,9,13,8,1,,,,,,,,,,2656
532,欧尔佳乔丹发呆,20,1,200,2,13,8,2,1,5,2,1,5465,1003,1,33,201,2657
532,,20,0,4,4,13,8,1,,,,,,,,,,2658
532,,20,0,11,5,13,8,1,,,,,,,,,,2659
532,,20,0,35,6,13,8,1,,,,,,,,,,2660
532,,20,0,9,8,13,8,1,,,,,,,,,,2661
533,苍穹阿诺德发,20,1,200,2,13,8,2,1,6,1,2,5048,1003,2,2013,207,2662
533,,20,0,3,4,13,8,1,,,,,,,,,,2663
533,,20,0,10,5,13,8,1,,,,,,,,,,2664
533,,20,0,34,6,13,8,1,,,,,,,,,,2665
533,,20,0,8,8,13,8,1,,,,,,,,,,2666
534,永恒豆浆gf,20,1,200,2,13,8,2,0,2,0,1,5944,1003,1,101,200,2667
534,,20,0,5,4,13,8,1,,,,,,,,,,2668
534,,20,0,12,5,13,8,1,,,,,,,,,,2669
534,,20,0,36,6,13,8,1,,,,,,,,,,2670
534,,20,0,10,8,13,8,1,,,,,,,,,,2671
535,郝莉亚萨芬,20,1,200,1,13,8,2,2,9,2,0,5674,1004,3,2013,206,2672
535,,20,0,4,3,13,8,1,,,,,,,,,,2673
535,,20,0,11,4,13,8,1,,,,,,,,,,2674
535,,20,0,35,6,13,8,1,,,,,,,,,,2675
535,,20,0,9,8,13,8,1,,,,,,,,,,2676
536,宫园薰规范,20,1,200,1,13,8,2,0,1,1,0,5605,1004,2,122,199,2677
536,,20,0,3,3,13,8,1,,,,,,,,,,2678
536,,20,0,10,4,13,8,1,,,,,,,,,,2679
536,,20,0,34,6,13,8,1,,,,,,,,,,2680
536,,20,0,8,8,13,8,1,,,,,,,,,,2681
537,羊盖尔c,20,1,200,2,13,8,2,1,5,2,1,5525,1005,1,141,205,2682
537,,20,0,5,4,13,8,1,,,,,,,,,,2683
537,,20,0,12,6,13,8,1,,,,,,,,,,2684
537,,20,0,36,7,13,8,1,,,,,,,,,,2685
537,,20,0,10,8,13,8,1,,,,,,,,,,2686
538,泡泡赫莉啊,20,1,200,2,13,8,2,1,6,1,2,5293,1005,2,2013,198,2687
538,,20,0,4,4,13,8,1,,,,,,,,,,2688
538,,20,0,11,6,13,8,1,,,,,,,,,,2689
538,,20,0,35,7,13,8,1,,,,,,,,,,2690
538,,20,0,9,8,13,8,1,,,,,,,,,,2691
539,夔墨墨y,20,1,200,2,13,8,2,0,2,0,1,5226,1009,1,153,204,2692
539,,20,0,3,4,13,8,1,,,,,,,,,,2693
539,,20,0,10,5,13,8,1,,,,,,,,,,2694
539,,20,0,34,7,13,8,1,,,,,,,,,,2695
539,,20,0,8,9,13,8,1,,,,,,,,,,2696
540,依珂赛汀发呆,20,1,200,2,13,8,2,2,9,2,0,5900,1009,3,202,197,2697
540,,20,0,5,4,13,8,1,,,,,,,,,,2698
540,,20,0,12,5,13,8,1,,,,,,,,,,2699
540,,20,0,36,7,13,8,1,,,,,,,,,,2700
540,,20,0,10,9,13,8,1,,,,,,,,,,2701
541,艾琳诺伊迪结婚,20,1,200,2,13,8,2,0,1,1,0,5012,1003,2,2013,203,2702
541,,20,0,4,4,13,8,1,,,,,,,,,,2703
541,,20,0,11,5,13,8,1,,,,,,,,,,2704
541,,20,0,35,6,13,8,1,,,,,,,,,,2705
541,,20,0,9,8,13,8,1,,,,,,,,,,2706
542,伊甸诺思V型,20,1,200,2,13,8,2,1,5,2,1,5788,1003,1,33,196,2707
542,,20,0,3,4,13,8,1,,,,,,,,,,2708
542,,20,0,10,5,13,8,1,,,,,,,,,,2709
542,,20,0,34,6,13,8,1,,,,,,,,,,2710
542,,20,0,8,8,13,8,1,,,,,,,,,,2711
543,骑士梅法,20,1,200,2,13,8,2,1,6,1,2,5714,1003,2,2013,202,2712
543,,20,0,5,4,13,8,1,,,,,,,,,,2713
543,,20,0,12,5,13,8,1,,,,,,,,,,2714
543,,20,0,36,6,13,8,1,,,,,,,,,,2715
543,,20,0,10,8,13,8,1,,,,,,,,,,2716
544,公羊墨墨让他,20,1,200,1,13,8,2,0,2,0,1,5177,1004,1,101,195,2717
544,,20,0,4,3,13,8,1,,,,,,,,,,2718
544,,20,0,11,4,13,8,1,,,,,,,,,,2719
544,,20,0,35,6,13,8,1,,,,,,,,,,2720
544,,20,0,9,8,13,8,1,,,,,,,,,,2721
545,罗姆迪克u,20,1,200,1,13,8,2,2,9,2,0,5123,1004,3,2013,201,2722
545,,20,0,3,3,13,8,1,,,,,,,,,,2723
545,,20,0,10,4,13,8,1,,,,,,,,,,2724
545,,20,0,34,6,13,8,1,,,,,,,,,,2725
545,,20,0,8,8,13,8,1,,,,,,,,,,2726
546,亚里亚工行,20,1,200,2,13,8,2,0,1,1,0,5607,1005,2,122,194,2727
546,,20,0,5,4,13,8,1,,,,,,,,,,2728
546,,20,0,12,6,13,8,1,,,,,,,,,,2729
546,,20,0,36,7,13,8,1,,,,,,,,,,2730
546,,20,0,10,8,13,8,1,,,,,,,,,,2731
547,吉蒂罗利就,20,1,200,2,13,8,2,1,5,2,1,5834,1005,1,141,200,2732
547,,20,0,4,4,13,8,1,,,,,,,,,,2733
547,,20,0,11,6,13,8,1,,,,,,,,,,2734
547,,20,0,35,7,13,8,1,,,,,,,,,,2735
547,,20,0,9,8,13,8,1,,,,,,,,,,2736
548,鱼清景撒旦,20,1,200,2,13,8,2,1,6,1,2,5096,1009,2,2013,193,2737
548,,20,0,3,4,13,8,1,,,,,,,,,,2738
548,,20,0,10,5,13,8,1,,,,,,,,,,2739
548,,20,0,34,7,13,8,1,,,,,,,,,,2740
548,,20,0,8,9,13,8,1,,,,,,,,,,2741
549,噗噗噗u,20,1,200,2,13,8,2,0,2,0,1,5188,1009,1,153,199,2742
549,,20,0,5,4,13,8,1,,,,,,,,,,2743
549,,20,0,12,5,13,8,1,,,,,,,,,,2744
549,,20,0,36,7,13,8,1,,,,,,,,,,2745
549,,20,0,10,9,13,8,1,,,,,,,,,,2746
550,?妖影?分隔带,20,1,200,2,13,8,2,2,9,2,0,5648,1003,3,202,192,2747
550,,20,0,4,4,13,8,1,,,,,,,,,,2748
550,,20,0,11,5,13,8,1,,,,,,,,,,2749
550,,20,0,35,6,13,8,1,,,,,,,,,,2750
550,,20,0,9,8,13,8,1,,,,,,,,,,2751
551,便海狂蛆法,20,1,200,2,13,8,2,0,1,1,0,5247,1003,2,2013,198,2752
551,,20,0,3,4,13,8,1,,,,,,,,,,2753
551,,20,0,10,5,13,8,1,,,,,,,,,,2754
551,,20,0,34,6,13,8,1,,,,,,,,,,2755
551,,20,0,8,8,13,8,1,,,,,,,,,,2756
552,天使贝蒂我,20,1,200,2,13,8,2,1,5,2,1,5559,1003,1,33,191,2757
552,,20,0,5,4,13,8,1,,,,,,,,,,2758
552,,20,0,12,5,13,8,1,,,,,,,,,,2759
552,,20,0,36,6,13,8,1,,,,,,,,,,2760
552,,20,0,10,8,13,8,1,,,,,,,,,,2761
553,权厄休拉我,20,1,200,1,13,8,2,1,6,1,2,5019,1004,2,2013,197,2762
553,,20,0,4,3,13,8,1,,,,,,,,,,2763
553,,20,0,11,4,13,8,1,,,,,,,,,,2764
553,,20,0,35,6,13,8,1,,,,,,,,,,2765
553,,20,0,9,8,13,8,1,,,,,,,,,,2766
554,旗木埃尔拉是,20,1,200,1,13,8,2,0,2,0,1,5801,1004,1,101,190,2767
554,,20,0,3,3,13,8,1,,,,,,,,,,2768
554,,20,0,10,4,13,8,1,,,,,,,,,,2769
554,,20,0,34,6,13,8,1,,,,,,,,,,2770
554,,20,0,8,8,13,8,1,,,,,,,,,,2771
555,毛毛伊贝尔发,20,1,200,2,13,8,2,2,9,2,0,5187,1005,3,2013,196,2772
555,,20,0,5,4,13,8,1,,,,,,,,,,2773
555,,20,0,12,6,13,8,1,,,,,,,,,,2774
555,,20,0,36,7,13,8,1,,,,,,,,,,2775
555,,20,0,10,8,13,8,1,,,,,,,,,,2776
556,村口王师傅gf,20,1,200,2,13,8,2,0,1,1,0,5695,1005,2,122,189,2777
556,,20,0,4,4,13,8,1,,,,,,,,,,2778
556,,20,0,11,6,13,8,1,,,,,,,,,,2779
556,,20,0,35,7,13,8,1,,,,,,,,,,2780
556,,20,0,9,8,13,8,1,,,,,,,,,,2781
557,华丽璐易丝发,20,1,200,2,13,8,2,1,5,2,1,5300,1009,1,141,195,2782
557,,20,0,3,4,13,8,1,,,,,,,,,,2783
557,,20,0,10,5,13,8,1,,,,,,,,,,2784
557,,20,0,34,7,13,8,1,,,,,,,,,,2785
557,,20,0,8,9,13,8,1,,,,,,,,,,2786
558,公丝柏凌w,20,1,200,2,13,8,2,1,6,1,2,5905,1009,2,2013,188,2787
558,,20,0,5,4,13,8,1,,,,,,,,,,2788
558,,20,0,12,5,13,8,1,,,,,,,,,,2789
558,,20,0,36,7,13,8,1,,,,,,,,,,2790
558,,20,0,10,9,13,8,1,,,,,,,,,,2791
559,海伦迪南,20,1,200,2,13,8,2,0,2,0,1,5494,1003,1,153,194,2792
559,,20,0,4,4,13,8,1,,,,,,,,,,2793
559,,20,0,11,5,13,8,1,,,,,,,,,,2794
559,,20,0,35,6,13,8,1,,,,,,,,,,2795
559,,20,0,9,8,13,8,1,,,,,,,,,,2796
560,艾莉丶是,20,1,200,2,13,8,2,2,9,2,0,5298,1003,3,202,187,2797
560,,20,0,3,4,13,8,1,,,,,,,,,,2798
560,,20,0,10,5,13,8,1,,,,,,,,,,2799
560,,20,0,34,6,13,8,1,,,,,,,,,,2800
560,,20,0,8,8,13,8,1,,,,,,,,,,2801
561,弗莉达高,20,1,200,2,13,8,2,0,1,1,0,5686,1003,2,2013,193,2802
561,,20,0,5,4,13,8,1,,,,,,,,,,2803
561,,20,0,12,5,13,8,1,,,,,,,,,,2804
561,,20,0,36,6,13,8,1,,,,,,,,,,2805
561,,20,0,10,8,13,8,1,,,,,,,,,,2806
562,呼延伊迪丝萨芬,20,1,200,1,13,8,2,1,5,2,1,5920,1004,1,33,186,2807
562,,20,0,4,3,13,8,1,,,,,,,,,,2808
562,,20,0,11,4,13,8,1,,,,,,,,,,2809
562,,20,0,35,6,13,8,1,,,,,,,,,,2810
562,,20,0,9,8,13,8,1,,,,,,,,,,2811
563,欧尔佳本,20,1,200,1,13,8,2,1,6,1,2,5375,1004,2,2013,192,2812
563,,20,0,3,3,13,8,1,,,,,,,,,,2813
563,,20,0,10,4,13,8,1,,,,,,,,,,2814
563,,20,0,34,6,13,8,1,,,,,,,,,,2815
563,,20,0,8,8,13,8,1,,,,,,,,,,2816
564,夏洛特埃菲让他,20,1,200,2,13,8,2,0,2,0,1,5085,1005,1,101,185,2817
564,,20,0,5,4,13,8,1,,,,,,,,,,2818
564,,20,0,12,6,13,8,1,,,,,,,,,,2819
564,,20,0,36,7,13,8,1,,,,,,,,,,2820
564,,20,0,10,8,13,8,1,,,,,,,,,,2821
565,永恒埃尔拉规范,20,1,200,2,13,8,2,2,9,2,0,5742,1005,3,2013,191,2822
565,,20,0,4,4,13,8,1,,,,,,,,,,2823
565,,20,0,11,6,13,8,1,,,,,,,,,,2824
565,,20,0,35,7,13,8,1,,,,,,,,,,2825
565,,20,0,9,8,13,8,1,,,,,,,,,,2826
566,丝柏凌多利c,20,1,200,2,13,8,2,0,1,1,0,5793,1009,2,122,184,2827
566,,20,0,3,4,13,8,1,,,,,,,,,,2828
566,,20,0,10,5,13,8,1,,,,,,,,,,2829
566,,20,0,34,7,13,8,1,,,,,,,,,,2830
566,,20,0,8,9,13,8,1,,,,,,,,,,2831
567,凌の小宁哦,20,1,200,2,13,8,2,1,5,2,1,5582,1009,1,141,190,2832
567,,20,0,5,4,13,8,1,,,,,,,,,,2833
567,,20,0,12,5,13,8,1,,,,,,,,,,2834
567,,20,0,36,7,13,8,1,,,,,,,,,,2835
567,,20,0,10,9,13,8,1,,,,,,,,,,2836
568,蓝乔法,20,1,200,2,13,8,2,1,6,1,2,5403,1003,2,2013,183,2837
568,,20,0,4,4,13,8,1,,,,,,,,,,2838
568,,20,0,11,5,13,8,1,,,,,,,,,,2839
568,,20,0,35,6,13,8,1,,,,,,,,,,2840
568,,20,0,9,8,13,8,1,,,,,,,,,,2841
569,西门艾尔玛让他,20,1,200,2,13,8,2,0,2,0,1,5864,1003,1,153,189,2842
569,,20,0,3,4,13,8,1,,,,,,,,,,2843
569,,20,0,10,5,13,8,1,,,,,,,,,,2844
569,,20,0,34,6,13,8,1,,,,,,,,,,2845
569,,20,0,8,8,13,8,1,,,,,,,,,,2846
570,钱多拉发呆,20,1,200,2,13,8,2,2,9,2,0,5809,1003,3,202,182,2847
570,,20,0,5,4,13,8,1,,,,,,,,,,2848
570,,20,0,12,5,13,8,1,,,,,,,,,,2849
570,,20,0,36,6,13,8,1,,,,,,,,,,2850
570,,20,0,10,8,13,8,1,,,,,,,,,,2851
571,饶希伯来y,20,1,200,1,13,8,2,0,1,1,0,5202,1004,2,2013,188,2852
571,,20,0,4,3,13,8,1,,,,,,,,,,2853
571,,20,0,11,4,13,8,1,,,,,,,,,,2854
571,,20,0,35,6,13,8,1,,,,,,,,,,2855
571,,20,0,9,8,13,8,1,,,,,,,,,,2856
572,夜夜迪南德V型,20,1,200,1,13,8,2,1,5,2,1,5739,1004,1,33,181,2857
572,,20,0,3,3,13,8,1,,,,,,,,,,2858
572,,20,0,10,4,13,8,1,,,,,,,,,,2859
572,,20,0,34,6,13,8,1,,,,,,,,,,2860
572,,20,0,8,8,13,8,1,,,,,,,,,,2861
573,松c,20,1,200,2,13,8,2,1,6,1,2,5782,1005,2,2013,187,2862
573,,20,0,5,4,13,8,1,,,,,,,,,,2863
573,,20,0,12,6,13,8,1,,,,,,,,,,2864
573,,20,0,36,7,13,8,1,,,,,,,,,,2865
573,,20,0,10,8,13,8,1,,,,,,,,,,2866
574,人王撒旦,20,1,200,2,13,8,2,0,2,0,1,5889,1005,1,101,180,2867
574,,20,0,4,4,13,8,1,,,,,,,,,,2868
574,,20,0,11,6,13,8,1,,,,,,,,,,2869
574,,20,0,35,7,13,8,1,,,,,,,,,,2870
