id,name,description,dungeon_map,unlock_lv,is_boss,unlock_dungeon_id_pre1,unlock_dungeon_id_pre2,unlock_dungeon_id_next1,unlock_dungeon_id_next2,unlock_dungeon_id_next3,teams,each_loot_id,special_loot_id,show_first_loot_id,first_loot_id,each_loot_present,hero_present,rate_method,action_need,power_fix,combat,comat_fix,type,review_id,dungeon_show,tree_show,day_times,unlock_star,item_cost
20804,dungeon.name.8-4,dungeon.description.8-4,map_01,0,1,20803,0,20805,0,0,208041;208042,20120064;20220064;20320064;6000,,4:900202:0:0,20020064;20120064,7:0:90:0;5:0:465:0;4:900202:0:0;4:10138:0:0;2:98:0:1,5&3;69&3;4&3,0,9,222.36,119582,95.66,2,1,sheet_dounge.dungeon_show.64,,10,2:63;,-1
20805,dungeon.name.8-5,dungeon.description.8-5,map_01,0,0,20804,0,20806,0,0,208051;208052,20120065;20220065;20320065;6000,,,20020065;20120065,7:0:90:0;5:0:465:0;4:10138:0:0;2:98:0:1,1&3;5&3;69&3,0,9,222.36,119582,95.66,2,1,sheet_dounge.dungeon_show.65,,-1,2:64;,-1
20806,dungeon.name.8-6,dungeon.description.8-6,map_01,0,0,20805,0,20807,0,0,208061;208062,20120066;20220066;20320066;6000,,,20020066;20120066,7:0:90:0;5:0:473:0;4:10138:0:0;2:98:0:1,1&3;3&3,0,9,230.98,124144,99.31,2,1,sheet_dounge.dungeon_show.66,,-1,2:65;,-1
20807,dungeon.name.8-7,dungeon.description.8-7,map_01,0,0,20806,0,20808,0,0,208071;208072,20120067;20220067;20320067;6000,,,20020067;20120067,7:0:90:0;5:0:473:0;4:10138:0:0;2:98:0:1,1&3;63&3,0,9,230.98,124144,99.31,2,1,sheet_dounge.dungeon_show.67,,-1,2:66;,-1
20808,dungeon.name.8-8,dungeon.description.8-8,map_01,0,1,20807,0,20809,0,0,208081;208082,20120068;20220068;20320068;6000,,4:900302:0:0,20020068;20120068,7:0:90:0;5:0:473:0;4:900302:0:0;4:10138:0:0;2:98:0:1,63&3;1&3,0,9,230.98,124144,99.31,2,1,sheet_dounge.dungeon_show.68,,10,2:67;,-1
20809,dungeon.name.8-9,dungeon.description.8-9,map_01,0,0,20808,0,20810,0,0,208091;208092,20120069;20220069;20320069;6000,,,20020069;20120069,7:0:90:0;5:0:480:0;4:10138:0:0;2:98:0:1,16&3;1&3,0,9,239.76,128795,103.03,2,1,sheet_dounge.dungeon_show.69,,-1,2:68;,-1
20810,dungeon.name.8-10,dungeon.description.8-10,map_01,0,0,20809,0,20811,0,0,208101;208102,20120070;20220070;20320070;6000,,,20020070;20120070,7:0:90:0;5:0:480:0;4:10138:0:0;2:98:0:1,17&3;1&3,0,9,239.76,128795,103.03,2,1,sheet_dounge.dungeon_show.70,,-1,2:69;,-1
20811,dungeon.name.8-11,dungeon.description.8-11,map_01,0,0,20810,0,20812,0,0,208111;208112,20120071;20220071;20320071;6000,,,20020071;20120071,7:0:90:0;5:0:480:0;4:10138:0:0;2:98:0:1,1&3;17&3;16&3,0,9,239.76,128795,103.03,2,1,sheet_dounge.dungeon_show.71,,-1,2:70;,-1
20812,dungeon.name.8-12,dungeon.description.8-12,map_01,0,2,20811,0,20901,0,0,208121;208122,20120072;20220072;20320072;6000,,4:900304:0:0,20020072;20120072,7:0:90:0;5:0:488:0;4:900304:0:0;4:10138:0:0;2:98:0:1,17&3;16&3;103&3,0,9,248.71,134420,107.53,2,1,sheet_dounge.dungeon_show.72,,5,2:71;,-1
20901,dungeon.name.9-1,dungeon.description.9-1,map_06,50,0,20812,0,20902,0,0,209011;209012,20120073;20220073;20320073;6000,,,20020073;20120073,7:0:90:0;5:0:495:0;4:10138:0:0;2:98:0:1,66&3,0,9,253.29,135676,108.54,2,1,sheet_dounge.dungeon_show.73,,-1,2:72;,-1
20902,dungeon.name.9-2,dungeon.description.9-2,map_06,0,0,20901,0,20903,0,0,209021;209022,20120074;20220074;20320074;6000,,,20020074;20120074,7:0:90:0;5:0:495:0;4:10138:0:0;2:98:0:1,8&3;66&3,0,9,253.29,135939,108.75,2,1,sheet_dounge.dungeon_show.74,,-1,2:73;,-1
20903,dungeon.name.9-3,dungeon.description.9-3,map_06,0,0,20902,0,20904,0,0,209031;209032,20120075;20220075;20320075;6000,,,20020075;20120075,7:0:90:0;5:0:503:0;4:10138:0:0;2:98:0:1,8&3;31&3,0,9,262.49,140806,112.64,2,1,sheet_dounge.dungeon_show.75,,-1,2:74;,-1
20904,dungeon.name.9-4,dungeon.description.9-4,map_06,0,1,20903,0,20905,0,0,209041;209042,20120076;20220076;20320076;6000,,4:900402:0:0,20020076;20120076,7:0:90:0;5:0:503:0;4:900402:0:0;4:10138:0:0;2:98:0:1,8&3;13&3,0,9,262.49,140806,112.64,2,1,sheet_dounge.dungeon_show.76,,10,2:75;,-1
20905,dungeon.name.9-5,dungeon.description.9-5,map_06,0,0,20904,0,20906,0,0,209051;209052,20120077;20220077;20320077;6000,,,20020077;20120077,7:0:90:0;5:0:503:0;4:10138:0:0;2:98:0:1,8&3;31&3;11&3,0,9,262.49,140806,112.64,2,1,sheet_dounge.dungeon_show.77,,-1,2:76;,-1
20906,dungeon.name.9-6,dungeon.description.9-6,map_06,0,0,20905,0,20907,0,0,209061;209062,20120078;20220078;20320078;6000,,,20020078;20120078,7:0:90:0;5:0:510:0;4:10138:0:0;2:98:0:1,31&3;8&3;12&3;11&3;10&3,0,9,267.16,143258,114.6,2,1,sheet_dounge.dungeon_show.78,,-1,2:77;,-1
20907,dungeon.name.9-7,dungeon.description.9-7,map_06,0,0,20906,0,20908,0,0,209071;209072,20120079;20220079;20320079;6000,,,20020079;20120079,7:0:90:0;5:0:510:0;4:10138:0:0;2:98:0:1,66&3;13&3,0,9,267.16,143258,114.6,2,1,sheet_dounge.dungeon_show.79,,-1,2:78;,-1
20908,dungeon.name.9-8,dungeon.description.9-8,map_06,0,1,20907,0,20909,0,0,209081;209082,20120080;20220080;20320080;6000,,4:900502:0:0,20020080;20120080,7:0:90:0;5:0:510:0;4:900502:0:0;4:10138:0:0;2:98:0:1,13&3;11&3,0,9,267.16,143258,114.6,2,1,sheet_dounge.dungeon_show.80,,10,2:79;,-1
20909,dungeon.name.9-9,dungeon.description.9-9,map_06,0,0,20908,0,20910,0,0,209091;209092,20120081;20220081;20320081;6000,,,20020081;20120081,7:0:90:0;5:0:518:0;4:10138:0:0;2:98:0:1,12&3;66&3;11&3,0,9,271.82,145709,116.56,2,1,sheet_dounge.dungeon_show.81,,-1,2:80;,-1
20910,dungeon.name.9-10,dungeon.description.9-10,map_06,0,0,20909,0,20911,0,0,209101;209102,20120082;20220082;20320082;6000,,,20020082;20120082,7:0:90:0;5:0:518:0;4:10138:0:0;2:98:0:1,12&3;13&3;11&3,0,9,271.82,145709,116.56,2,1,sheet_dounge.dungeon_show.82,,-1,2:81;,-1
20911,dungeon.name.9-11,dungeon.description.9-11,map_06,0,0,20910,0,20912,0,0,209111;209112,20120083;20220083;20320083;6000,,,20020083;20120083,7:0:90:0;5:0:518:0;4:10138:0:0;2:98:0:1,11&3;13&3;12&3,0,9,271.82,145709,116.56,2,1,sheet_dounge.dungeon_show.83,,-1,2:82;,-1
20912,dungeon.name.9-12,dungeon.description.9-12,map_06,0,2,20911,0,21001,0,0,209121;209122,20120084;20220084;20320084;6000,,4:900404:0:0,20020084;20120084,7:0:90:0;5:0:525:0;4:900404:0:0;4:10138:0:0;2:98:0:1,11&3;13&3;12&3;14&3,0,9,276.49,149148,119.31,2,1,sheet_dounge.dungeon_show.84,,5,2:83;,-1
21001,dungeon.name.10-1,dungeon.description.10-1,map_04,55,0,20912,0,21002,0,0,210011;210012,20120085;20220085;20320085;6000,,,20020085;20120085,7:0:90:0;5:0:533:0;4:10138:0:0;2:98:0:1,63&3,0,9,281.15,150321,120.25,2,1,sheet_dounge.dungeon_show.85,,-1,2:84;,-1
21002,dungeon.name.10-2,dungeon.description.10-2,map_04,0,0,21001,0,21003,0,0,210021;210022,20120086;20220086;20320086;6000,,,20020086;20120086,7:0:90:0;5:0:533:0;4:10138:0:0;2:98:0:1,9&3;63&3,0,9,281.15,150613,120.49,2,1,sheet_dounge.dungeon_show.86,,-1,2:85;,-1
21003,dungeon.name.10-3,dungeon.description.10-3,map_04,0,0,21002,0,21004,0,0,210031;210032,20120087;20220087;20320087;6000,,,20020087;20120087,7:0:90:0;5:0:540:0;4:10138:0:0;2:98:0:1,9&3;59&3;15&3,0,9,285.82,153064,122.45,2,1,sheet_dounge.dungeon_show.87,,-1,2:86;,-1
21004,dungeon.name.10-4,dungeon.description.10-4,map_04,0,1,21003,0,21005,0,0,210041;210042,20120088;20220088;20320088;6000,,4:900102:0:0,20020088;20120088,7:0:90:0;5:0:540:0;4:900102:0:0;4:10138:0:0;2:98:0:1,59&3;63&3,0,9,285.82,153064,122.45,2,1,sheet_dounge.dungeon_show.88,,10,2:87;,-1
21005,dungeon.name.10-5,dungeon.description.10-5,map_04,0,0,21004,0,21006,0,0,210051;210052,20120089;20220089;20320089;6000,,,20020089;20120089,7:0:90:0;5:0:540:0;4:10138:0:0;2:98:0:1,59&3;61&3;9&3,0,9,285.82,153064,122.45,2,1,sheet_dounge.dungeon_show.89,,-1,2:88;,-1
21006,dungeon.name.10-6,dungeon.description.10-6,map_04,0,0,21005,0,21007,0,0,210061;210062,20120090;20220090;20320090;6000,,,20020090;20120090,7:0:90:0;5:0:548:0;4:10138:0:0;2:98:0:1,59&3;9&3;60&3,0,9,290.48,155516,124.41,2,1,sheet_dounge.dungeon_show.90,,-1,2:89;,-1
21007,dungeon.name.10-7,dungeon.description.10-7,map_04,0,0,21006,0,21008,0,0,210071;210072,20120091;20220091;20320091;6000,,,20020091;20120091,7:0:90:0;5:0:548:0;4:10138:0:0;2:98:0:1,9&3;59&3,0,9,290.48,155516,124.41,2,1,sheet_dounge.dungeon_show.91,,-1,2:90;,-1
21008,dungeon.name.10-8,dungeon.description.10-8,map_04,0,1,21007,0,21009,0,0,210081;210082,20120092;20220092;20320092;6000,,4:900202:0:0,20020092;20120092,7:0:90:0;5:0:548:0;4:900202:0:0;4:10138:0:0;2:98:0:1,9&3;63&3,0,9,290.48,155516,124.41,2,1,sheet_dounge.dungeon_show.92,,10,2:91;,-1
21009,dungeon.name.10-9,dungeon.description.10-9,map_04,0,0,21008,0,21010,0,0,210091;210092,20120093;20220093;20320093;6000,,,20020093;20120093,7:0:90:0;5:0:555:0;4:10138:0:0;2:98:0:1,59&3;9&3,0,9,295.15,157967,126.37,2,1,sheet_dounge.dungeon_show.93,,-1,2:92;,-1
21010,dungeon.name.10-10,dungeon.description.10-10,map_04,0,0,21009,0,21011,0,0,210101;210102,20120094;20220094;20320094;6000,,,20020094;20120094,7:0:90:0;5:0:555:0;4:10138:0:0;2:98:0:1,63&3;61&3;9&3,0,9,295.15,157967,126.37,2,1,sheet_dounge.dungeon_show.94,,-1,2:93;,-1
21011,dungeon.name.10-11,dungeon.description.10-11,map_04,0,0,21010,0,21012,0,0,210111;210112,20120095;20220095;20320095;6000,,,20020095;20120095,7:0:90:0;5:0:555:0;4:10138:0:0;2:98:0:1,60&3;9&3;61&3;59&3,0,9,295.15,157967,126.37,2,1,sheet_dounge.dungeon_show.95,,-1,2:94;,-1
21012,dungeon.name.10-12,dungeon.description.10-12,map_04,0,2,21011,0,0,0,0,210121;210122,20120096;20220096;20320096;6000,,4:900504:0:0,20020096;20120096,7:0:90:0;5:0:563:0;4:900504:0:0;4:10138:0:0;2:98:0:1,61&3;9&3;59&3;42&3,0,9,299.81,161487,129.18,2,1,sheet_dounge.dungeon_show.96,,5,2:95;,-1
30101,dungeon.name.1-1,dungeon.description.1-1,map_01,1,0,20105,0,30102,0,0,301011;301012,20130001;20230001;20330001;6000,,,20030001;20130001,7:0:120:0;5:0:160:0;4:10138:0:0;2:98:0:1,1&5;1&5,0,12,13.75,2379,1.9,3,1,sheet_dounge.dungeon_show.1,,-1,,-1
30102,dungeon.name.1-2,dungeon.description.1-2,map_01,0,1,30101,0,30103,0,0,301021;301022,20130002;20230002;20330002;6000,,4:990008:0:0,20030002;20130002,7:0:120:0;5:0:170:0;4:990008:0:0;4:10138:0:0;2:98:0:1,1&5;3&5,0,12,15.41,4350,3.48,3,1,sheet_dounge.dungeon_show.2,,10,3:1;,-1
30103,dungeon.name.1-3,dungeon.description.1-3,map_01,0,0,30102,0,30104,0,0,301031;301032,20130003;20230003;20330003;6000,,,20030003;20130003,7:0:120:0;5:0:180:0;4:10138:0:0;2:98:0:1,69&5;5&5,0,12,17.07,4826,3.86,3,1,sheet_dounge.dungeon_show.3,,-1,3:2;,-1
30104,dungeon.name.1-4,dungeon.description.1-4,map_01,0,0,30103,0,30105,0,0,301041;301042,20130004;20230004;20330004;6000,,,20030004;20130004,7:0:120:0;5:0:190:0;4:10138:0:0;2:98:0:1,5&5;69&5;4&5,0,12,19.48,5526,4.42,3,1,sheet_dounge.dungeon_show.4,,-1,3:3;,-1
30105,dungeon.name.1-5,dungeon.description.1-5,map_01,0,2,30104,0,30201,0,0,301051;301052,20130005;20230005;20330005;6000,,4:51093:0:0,20030005;20130005,7:0:120:0;5:0:200:0;4:51093:0:0;4:10138:0:0;2:98:0:1,1&5;5&5;69&5,0,12,21.21,5341,4.27,3,1,sheet_dounge.dungeon_show.5,,5,3:4;,-1
30201,dungeon.name.2-1,dungeon.description.2-1,map_03,1,0,30105,0,30202,0,0,302011;302012,20130006;20230006;20330006;6000,,,20030006;20130006,7:0:120:0;5:0:210:0;4:10138:0:0;2:98:0:1,1&5;3&5,0,12,22.93,6780,5.42,3,1,sheet_dounge.dungeon_show.6,,-1,3:5;,-1
30202,dungeon.name.2-2,dungeon.description.2-2,map_03,0,0,30201,0,30203,0,0,302021;302022,20130007;20230007;20330007;6000,,,20030007;20130007,7:0:120:0;5:0:210:0;4:10138:0:0;2:98:0:1,1&5;63&5,0,12,23.82,8287,6.62,3,1,sheet_dounge.dungeon_show.7,,-1,3:6;,-1
30203,dungeon.name.2-3,dungeon.description.2-3,map_03,0,0,30202,0,30204,0,0,302031;302032,20130008;20230008;20330008;6000,,,20030008;20130008,7:0:120:0;5:0:220:0;4:10138:0:0;2:98:0:1,63&5;1&5,0,12,25.61,11024,8.81,3,1,sheet_dounge.dungeon_show.8,,-1,3:7;,-1
30204,dungeon.name.2-4,dungeon.description.2-4,map_03,0,1,30203,0,30205,0,0,302041;302042,20130009;20230009;20330009;6000,,4:990008:0:0,20030009;20130009,7:0:120:0;5:0:230:0;4:990008:0:0;4:10138:0:0;2:98:0:1,16&5;1&5,0,12,27.4,11759,9.4,3,1,sheet_dounge.dungeon_show.9,,10,3:8;,-1
30205,dungeon.name.2-5,dungeon.description.2-5,map_03,0,0,30204,0,30206,0,0,302051;302052,20130010;20230010;20330010;6000,,,20030010;20130010,7:0:120:0;5:0:230:0;4:10138:0:0;2:98:0:1,17&5;1&5,0,12,28.43,12199,9.75,3,1,sheet_dounge.dungeon_show.10,,-1,3:9;,-1
30206,dungeon.name.2-6,dungeon.description.2-6,map_03,0,0,30205,0,30207,0,0,302061;302062,20130011;20230011;20330011;6000,,,20030011;20130011,7:0:120:0;5:0:240:0;4:10138:0:0;2:98:0:1,1&5;17&5;16&5,0,12,33.61,14403,11.52,3,1,sheet_dounge.dungeon_show.11,,-1,3:10;,-1
30207,dungeon.name.2-7,dungeon.description.2-7,map_03,6,2,30206,0,30301,0,0,302071;302072,20130012;20230012;20330012;6000,,4:51384:0:0,20030012;20130012,7:0:120:0;5:0:240:0;4:51384:0:0;4:10138:0:0;2:98:0:1,17&5;16&5;103&5,0,12,33.61,18460,14.76,3,1,sheet_dounge.dungeon_show.12,,5,3:11;,-1
30301,dungeon.name.3-1,dungeon.description.3-1,map_02,0,0,30207,0,30302,0,0,303011;303012,20130013;20230013;20330013;6000,,,20030013;20130013,7:0:120:0;5:0:240:0;4:10138:0:0;2:98:0:1,66&5,0,12,35.65,16661,13.32,3,1,sheet_dounge.dungeon_show.13,,-1,3:12;,-1
30302,dungeon.name.3-2,dungeon.description.3-2,map_02,0,0,30301,0,30303,0,0,303021;303022,20130014;20230014;20330014;6000,,,20030014;20130014,7:0:120:0;5:0:250:0;4:10138:0:0;2:98:0:1,8&5;66&5,0,12,37.84,17663,14.13,3,1,sheet_dounge.dungeon_show.14,,-1,3:13;,-1
30303,dungeon.name.3-3,dungeon.description.3-3,map_02,0,0,30302,0,30304,0,0,303031;303032,20130015;20230015;20330015;6000,,,20030015;20130015,7:0:120:0;5:0:260:0;4:10138:0:0;2:98:0:1,8&5;31&5,0,12,40.9,19073,15.25,3,1,sheet_dounge.dungeon_show.15,,-1,3:14;,-1
30304,dungeon.name.3-4,dungeon.description.3-4,map_02,0,1,30303,0,30305,0,0,303041;303042,20130016;20230016;20330016;6000,,4:990008:0:0,20030016;20130016,7:0:120:0;5:0:270:0;4:990008:0:0;4:10138:0:0;2:98:0:1,8&5;13&5,0,12,44.67,24013,19.21,3,1,sheet_dounge.dungeon_show.16,,10,3:15;,-1
30305,dungeon.name.3-5,dungeon.description.3-5,map_02,0,0,30304,0,30306,0,0,303051;303052,20130017;20230017;20330017;6000,,,20030017;20130017,7:0:120:0;5:0:280:0;4:10138:0:0;2:98:0:1,8&5;31&5;11&5,0,12,47.98,28586,22.86,3,1,sheet_dounge.dungeon_show.17,,-1,3:16;,-1
30306,dungeon.name.3-6,dungeon.description.3-6,map_02,9,0,30305,0,30307,0,0,303061;303062,20130018;20230018;20330018;6000,,,20030018;20130018,7:0:120:0;5:0:290:0;4:10138:0:0;2:98:0:1,31&5;8&5;12&5;11&5;10&5,0,12,51.4,30595,24.47,3,1,sheet_dounge.dungeon_show.18,,-1,3:17;,-1
30307,dungeon.name.3-7,dungeon.description.3-7,map_02,0,0,30306,0,30308,0,0,303071;303072,20130019;20230019;20330019;6000,,,20030019;20130019,7:0:120:0;5:0:300:0;4:10138:0:0;2:98:0:1,66&5;13&5,0,12,56.76,33754,27,3,1,sheet_dounge.dungeon_show.19,,-1,3:18;,-1
30308,dungeon.name.3-8,dungeon.description.3-8,map_02,0,2,30307,0,30401,0,0,303081;303082,20130020;20230020;20330020;6000,,4:50143:0:0,20030020;20130020,7:0:120:0;5:0:310:0;4:50143:0:0;4:10138:0:0;2:98:0:1,13&5;11&5,0,12,60.48,35940,28.75,3,1,sheet_dounge.dungeon_show.20,,5,3:19;,-1
30401,dungeon.name.4-1,dungeon.description.4-1,map_01,0,0,30308,0,30402,0,0,304011;304012,20130021;20230021;20330021;6000,,,20030021;20130021,7:0:120:0;5:0:320:0;4:10138:0:0;2:98:0:1,12&5;66&5;11&5,0,12,71.42,32643,26.11,3,1,sheet_dounge.dungeon_show.21,,-1,3:20;,-1
30402,dungeon.name.4-2,dungeon.description.4-2,map_01,0,0,30401,0,30403,0,0,304021;304022,20130022;20230022;20330022;6000,,,20030022;20130022,7:0:120:0;5:0:330:0;4:10138:0:0;2:98:0:1,12&5;13&5;11&5,0,12,78.26,41353,33.08,3,1,sheet_dounge.dungeon_show.22,,-1,3:21;,-1
30403,dungeon.name.4-3,dungeon.description.4-3,map_01,0,1,30402,0,30404,0,0,304031;304032,20130023;20230023;20330023;6000,,4:990008:0:0,20030023;20130023,7:0:120:0;5:0:340:0;4:990008:0:0;4:10138:0:0;2:98:0:1,11&5;13&5;12&5,0,12,82.92,48563,38.85,3,1,sheet_dounge.dungeon_show.23,,10,3:22;,-1
30404,dungeon.name.4-4,dungeon.description.4-4,map_01,0,0,30403,0,30405,0,0,304041;304042,20130024;20230024;20330024;6000,,,20030024;20130024,7:0:120:0;5:0:350:0;4:10138:0:0;2:98:0:1,11&5;13&5;12&5;14&5,0,12,87.7,51338,41.07,3,1,sheet_dounge.dungeon_show.24,,-1,3:23;,-1
30405,dungeon.name.4-5,dungeon.description.4-5,map_01,0,0,30404,0,30406,0,0,304051;304052,20130025;20230025;20330025;6000,,,20030025;20130025,7:0:120:0;5:0:360:0;4:10138:0:0;2:98:0:1,63&5,0,12,95.43,55813,44.65,3,1,sheet_dounge.dungeon_show.25,,-1,3:24;,-1
30406,dungeon.name.4-6,dungeon.description.4-6,map_01,20,1,30405,0,30407,0,0,304061;304062,20130026;20230026;20330026;6000,,4:990008:0:0,20030026;20130026,7:0:120:0;5:0:360:0;4:990008:0:0;4:10138:0:0;2:98:0:1,9&5;63&5,0,12,97.14,56855,45.48,3,1,sheet_dounge.dungeon_show.26,,10,3:25;,-1
30407,dungeon.name.4-7,dungeon.description.4-7,map_01,0,0,30406,0,30408,0,0,304071;304072,20130027;20230027;20330027;6000,,,20030027;20130027,7:0:120:0;5:0:370:0;4:10138:0:0;2:98:0:1,9&5;59&5;15&5,0,12,102.37,59881,47.9,3,1,sheet_dounge.dungeon_show.27,,-1,3:26;,-1
30408,dungeon.name.4-8,dungeon.description.4-8,map_01,0,0,30407,0,30409,0,0,304081;304082,20130028;20230028;20330028;6000,,,20030028;20130028,7:0:120:0;5:0:380:0;4:10138:0:0;2:98:0:1,59&5;63&5,0,12,108.98,63657,50.92,3,1,sheet_dounge.dungeon_show.28,,-1,3:27;,-1
30409,dungeon.name.4-9,dungeon.description.4-9,map_01,0,2,30408,0,30501,0,0,304091;304092,20130029;20230029;20330029;6000,,4:51173:0:0,20030029;20130029,7:0:120:0;5:0:390:0;4:51173:0:0;4:10138:0:0;2:98:0:1,59&5;61&5;9&5,0,12,112.6,72154,57.72,3,1,sheet_dounge.dungeon_show.29,,5,3:28;,-1
30501,dungeon.name.5-1,dungeon.description.5-1,map_06,25,0,30409,0,30502,0,0,305011;305012,20130030;20230030;20330030;6000,,,20030030;20130030,7:0:120:0;5:0:400:0;4:10138:0:0;2:98:0:1,59&5;9&5;60&5,0,12,116.21,67644,54.11,3,1,sheet_dounge.dungeon_show.30,,-1,3:29;,-1
30502,dungeon.name.5-2,dungeon.description.5-2,map_06,0,0,30501,0,30503,0,0,305021;305022,20130031;20230031;20330031;6000,,,20030031;20130031,7:0:120:0;5:0:410:0;4:10138:0:0;2:98:0:1,9&5;59&5,0,12,135.87,79375,63.5,3,1,sheet_dounge.dungeon_show.31,,-1,3:30;,-1
30503,dungeon.name.5-3,dungeon.description.5-3,map_06,0,1,30502,0,30504,0,0,305031;305032,20130032;20230032;20330032;6000,,4:990008:0:0,20030032;20130032,7:0:120:0;5:0:420:0;4:990008:0:0;4:10138:0:0;2:98:0:1,9&5;63&5,0,12,139.98,81692,65.35,3,1,sheet_dounge.dungeon_show.32,,10,3:31;,-1
30504,dungeon.name.5-4,dungeon.description.5-4,map_06,0,0,30503,0,30505,0,0,305041;305042,20130033;20230033;20330033;6000,,,20030033;20130033,7:0:120:0;5:0:430:0;4:10138:0:0;2:98:0:1,59&5;9&5,0,12,144.08,84010,67.2,3,1,sheet_dounge.dungeon_show.33,,-1,3:32;,-1
30505,dungeon.name.5-5,dungeon.description.5-5,map_06,0,0,30504,0,30506,0,0,305051;305052,20130034;20230034;20330034;6000,,,20030034;20130034,7:0:120:0;5:0:440:0;4:10138:0:0;2:98:0:1,63&5;61&5;9&5,0,12,148.99,86799,69.43,3,1,sheet_dounge.dungeon_show.34,,-1,3:33;,-1
30506,dungeon.name.5-6,dungeon.description.5-6,map_06,0,1,30505,0,30507,0,0,305061;305062,20130035;20230035;20330035;6000,,4:990008:0:0,20030035;20130035,7:0:120:0;5:0:440:0;4:990008:0:0;4:10138:0:0;2:98:0:1,60&5;9&5;61&5;59&5,0,12,148.99,86799,69.43,3,1,sheet_dounge.dungeon_show.35,,10,3:34;,-1
30507,dungeon.name.5-7,dungeon.description.5-7,map_06,0,0,30506,0,30508,0,0,305071;305072,20130036;20230036;20330036;6000,,,20030036;20130036,7:0:120:0;5:0:450:0;4:10138:0:0;2:98:0:1,61&5;9&5;59&5;42&5,0,12,153.12,89130,71.3,3,1,sheet_dounge.dungeon_show.36,,-1,3:35;,-1
30508,dungeon.name.5-8,dungeon.description.5-8,map_06,0,0,30507,0,30509,0,0,305081;305082,20130037;20230037;20330037;6000,,,20030037;20130037,7:0:120:0;5:0:460:0;4:10138:0:0;2:98:0:1,29&5,0,12,158.1,91958,73.56,3,1,sheet_dounge.dungeon_show.37,,-1,3:36;,-1
30509,dungeon.name.5-9,dungeon.description.5-9,map_06,0,0,30508,0,30510,0,0,305091;305092,20130038;20230038;20330038;6000,,,20030038;20130038,7:0:120:0;5:0:460:0;4:10138:0:0;2:98:0:1,29&5;37&5,0,12,158.1,91958,73.56,3,1,sheet_dounge.dungeon_show.38,,-1,3:37;,-1
30510,dungeon.name.5-10,dungeon.description.5-10,map_06,0,2,30509,0,30601,0,0,305101;305102,20130039;20230039;20330039;6000,,4:51204:0:0,20030039;20130039,7:0:120:0;5:0:470:0;4:51204:0:0;4:10138:0:0;2:98:0:1,37&5;36&5,0,12,162.25,103567,82.85,3,1,sheet_dounge.dungeon_show.39,,5,3:38;,-1
30601,dungeon.name.6-1,dungeon.description.6-1,map_04,35,0,30510,0,30602,0,0,306011;306012,20130040;20230040;20330040;6000,,,20030040;20130040,7:0:120:0;5:0:480:0;4:10138:0:0;2:98:0:1,36&5;37&5,0,12,167.31,97030,77.62,3,1,sheet_dounge.dungeon_show.40,,-1,3:39;,-1
30602,dungeon.name.6-2,dungeon.description.6-2,map_04,0,0,30601,0,30603,0,0,306021;306022,20130041;20230041;20330041;6000,,,20030041;20130041,7:0:120:0;5:0:490:0;4:10138:0:0;2:98:0:1,36&5;37&5,0,12,176.88,103018,82.41,3,1,sheet_dounge.dungeon_show.41,,-1,3:40;,-1
30603,dungeon.name.6-3,dungeon.description.6-3,map_04,0,1,30602,0,30604,0,0,306031;306032,20130042;20230042;20330042;6000,,4:990008:0:0,20030042;20130042,7:0:120:0;5:0:500:0;4:990008:0:0;4:10138:0:0;2:98:0:1,36&5;37&5;32&5,0,12,181.18,105452,84.36,3,1,sheet_dounge.dungeon_show.42,,10,3:41;,-1
30604,dungeon.name.6-4,dungeon.description.6-4,map_04,0,0,30603,0,30605,0,0,306041;306042,20130043;20230043;20330043;6000,,,20030043;20130043,7:0:120:0;5:0:510:0;4:10138:0:0;2:98:0:1,33&5,0,12,187.32,119654,95.72,3,1,sheet_dounge.dungeon_show.43,,-1,3:42;,-1
30605,dungeon.name.6-5,dungeon.description.6-5,map_04,0,0,30604,0,30606,0,0,306051;306052,20130044;20230044;20330044;6000,,,20030044;20130044,7:0:120:0;5:0:520:0;4:10138:0:0;2:98:0:1,37&5;33&5,0,12,191.67,122354,97.88,3,1,sheet_dounge.dungeon_show.44,,-1,3:43;,-1
30606,dungeon.name.6-6,dungeon.description.6-6,map_04,0,1,30605,0,30607,0,0,306061;306062,20130045;20230045;20330045;6000,,4:990008:0:0,20030045;20130045,7:0:120:0;5:0:530:0;4:990008:0:0;4:10138:0:0;2:98:0:1,33&5;29&5;36&5,0,12,196.03,125053,100.04,3,1,sheet_dounge.dungeon_show.45,,10,3:44;,-1
30607,dungeon.name.6-7,dungeon.description.6-7,map_04,0,0,30606,0,30608,0,0,306071;306072,20130046;20230046;20330046;6000,,,20030046;20130046,7:0:120:0;5:0:540:0;4:10138:0:0;2:98:0:1,29&5;36&5;33&5,0,12,202.34,129004,103.2,3,1,sheet_dounge.dungeon_show.46,,-1,3:45;,-1
30608,dungeon.name.6-8,dungeon.description.6-8,map_04,0,0,30607,0,30609,0,0,306081;306082,20130047;20230047;20330047;6000,,,20030047;20130047,7:0:120:0;5:0:540:0;4:10138:0:0;2:98:0:1,36&5;37&5,0,12,202.34,129004,103.2,3,1,sheet_dounge.dungeon_show.47,,-1,3:46;,-1
